game_date,shirt_no,player_name,on_for,off_for
2018-04-28,29,Mitch Duggan,,20
2017-11-04,29,Connor Jennings,11,
2017-11-04,11,Larnell Cole,,29
2017-11-04,9,Gerry McDonagh,22,
2017-11-04,22,Andy Cook,,9
2017-11-15,2,Jay McEveley,6,
2017-11-15,6,Adam Buxton,,2
2017-11-15,29,Oliver Norburn,15,
2017-11-15,15,Larnell Cole,,29
2017-11-15,9,Gerry McDonagh,22,
2017-11-15,22,Andy Cook,,9
2018-05-05,33,Adam Buxton,2,
2018-05-05,2,Emmanuel Monthe,,33
2018-05-05,8,Josh Ginnelly,18,
2018-05-05,18,Jay Harris,,8
2018-05-12,8,Ritchie Sutton,4,
2018-05-12,4,Jay Harris,,8
2018-05-12,31,Larnell Cole,29,
2018-05-12,29,Eddie Clarke,,31
2018-05-12,11,Josh Ginnelly,18,
2018-05-12,18,Connor Jennings,,11
2018-08-14,5,Zoumana Bakayogo,24,
2018-08-14,24,Steve McNulty,,5
2018-08-14,18,Ben Tollitt,7,
2018-08-14,7,Johnny Smith,,18
2018-08-14,8,Oliver Banks,28,
2018-08-14,28,Jay Harris,,8
2018-08-04,7,Johnny Smith,18,
2018-08-04,18,Ben Tollitt,,7
2018-08-11,6,Ritchie Sutton,4,
2018-08-11,4,Emmanuel Monthe,,6
2018-08-11,7,Johnny Smith,18,
2018-08-11,18,Ben Tollitt,,7
2018-08-11,22,Cole Stockton,20,
2018-08-11,20,Harvey Gilmour,,22
2018-08-18,9,Jake Caprice,14,
2018-08-18,14,Paul Mullin,,9
2018-08-18,17,Johnny Smith,18,
2018-08-18,18,Dylan Mottley-Henry,,17
2018-08-18,22,Cole Stockton,20,
2018-08-18,20,Harvey Gilmour,,22
2018-08-21,17,Johnny Smith,18,
2018-08-21,18,Dylan Mottley-Henry,,17
2018-08-25,17,Johnny Smith,18,
2018-08-25,18,Dylan Mottley-Henry,,17
2018-08-25,9,Cole Stockton,20,
2018-08-25,20,Paul Mullin,,9
2018-09-01,17,Johnny Smith,18,
2018-09-01,18,Dylan Mottley-Henry,,17
2018-09-01,24,Cole Stockton,20,
2018-09-01,20,Zoumana Bakayogo,,24
2018-09-08,17,Johnny Smith,18,
2018-09-08,18,Dylan Mottley-Henry,,17
2018-09-08,9,Cole Stockton,20,
2018-09-08,20,Paul Mullin,,9
2018-09-15,18,Dylan Mottley-Henry,17,
2018-09-15,17,Johnny Smith,,18
2018-09-15,9,Cole Stockton,20,
2018-09-15,20,Paul Mullin,,9
2018-09-22,18,Dylan Mottley-Henry,17,
2018-09-22,17,Johnny Smith,,18
2018-09-22,29,Connor Jennings,11,
2018-09-22,11,Larnell Cole,,29
2018-09-22,20,Paul Mullin,9,
2018-09-22,9,Cole Stockton,,20
2018-09-29,17,Johnny Smith,18,
2018-09-29,18,Dylan Mottley-Henry,,17
2018-09-29,22,Cole Stockton,20,
2018-09-29,20,Harvey Gilmour,,22
2018-10-02,17,Johnny Smith,18,
2018-10-02,18,Dylan Mottley-Henry,,17
2018-10-02,22,Cole Stockton,20,
2018-10-02,20,Harvey Gilmour,,22
2018-10-06,17,Johnny Smith,18,
2018-10-06,18,Dylan Mottley-Henry,,17
2018-10-06,19,Paul Mullin,9,
2018-10-06,9,Franklyn Akammadu,,19
2018-10-06,16,Connor Jennings,11,
2018-10-06,11,Mark Ellis,,16
2018-10-12,29,Johnny Smith,18,
2018-10-12,18,Larnell Cole,,29
2018-10-20,8,Luke McCullough,12,
2018-10-20,12,Jay Harris,,8
2018-10-20,9,Harvey Gilmour,22,
2018-10-20,22,Paul Mullin,,9
2018-10-20,29,Johnny Smith,18,
2018-10-20,18,Larnell Cole,,29
2018-10-23,7,Harvey Gilmour,22,
2018-10-23,22,Ben Tollitt,,7
2018-10-23,29,Johnny Smith,18,
2018-10-23,18,Larnell Cole,,29
2018-10-23,9,Connor Jennings,11,
2018-10-23,11,Paul Mullin,,9
2018-10-27,18,Larnell Cole,29,
2018-10-27,29,Johnny Smith,,18
2018-10-27,22,Paul Mullin,9,
2018-10-27,9,Harvey Gilmour,,22
2018-11-03,8,Oliver Banks,28,
2018-11-03,28,Jay Harris,,8
2018-11-03,22,Larnell Cole,29,
2018-11-03,29,Harvey Gilmour,,22
2018-11-03,18,Paul Mullin,9,
2018-11-03,9,Johnny Smith,,18
2018-11-17,29,Harvey Gilmour,22,
2018-11-17,22,Larnell Cole,,29
2018-11-17,9,Johnny Smith,18,
2018-11-17,18,Paul Mullin,,9
2018-11-24,20,Paul Mullin,9,
2018-11-24,9,Cole Stockton,,20
2018-11-27,4,Steve McNulty,5,
2018-11-27,5,Ritchie Sutton,,4
2018-11-27,3,Zoumana Bakayogo,24,
2018-11-27,24,Liam Ridehalgh,,3
2018-11-27,29,Dylan Mottley-Henry,17,
2018-11-27,17,Larnell Cole,,29
2018-12-08,14,Johnny Smith,18,
2018-12-08,18,Jake Caprice,,14
2018-12-08,9,Cole Stockton,20,
2018-12-08,20,Paul Mullin,,9
2018-12-15,9,Jay Harris,8,
2018-12-15,8,Paul Mullin,,9
2018-12-15,22,Larnell Cole,29,
2018-12-15,29,Harvey Gilmour,,22
2018-12-22,18,Jake Caprice,14,
2018-12-22,14,Johnny Smith,,18
2018-12-22,4,Steve McNulty,5,
2018-12-22,5,Ritchie Sutton,,4
2018-12-22,20,Paul Mullin,9,
2018-12-22,9,Cole Stockton,,20
2018-12-26,22,Ritchie Sutton,4,
2018-12-26,4,Harvey Gilmour,,22
2018-12-26,9,Cole Stockton,20,
2018-12-26,20,Paul Mullin,,9
2018-12-29,9,Ritchie Sutton,4,
2018-12-29,4,Paul Mullin,,9
2018-12-29,18,Cole Stockton,20,
2018-12-29,20,Johnny Smith,,18
2019-01-01,29,Johnny Smith,18,
2019-01-01,18,Larnell Cole,,29
2019-02-05,18,Kieron Morris,19,
2019-02-05,19,Johnny Smith,,18
2019-02-05,22,Luke McCullough,12,
2019-02-05,12,Harvey Gilmour,,22
2019-02-05,29,Ben Pringle,27,
2019-02-05,27,Chris Dagnall,,29
2019-01-12,8,Oliver Banks,28,
2019-01-12,28,Jay Harris,,8
2019-01-12,9,Ishmael Miller,15,
2019-01-12,15,Paul Mullin,,9
2019-01-19,2,Mark Ellis,16,
2019-01-19,16,Adam Buxton,,2
2019-01-19,18,Luke McCullough,12,
2019-01-19,12,Johnny Smith,,18
2019-01-19,11,Ishmael Miller,15,
2019-01-19,15,Connor Jennings,,11
2019-01-26,27,Steve McNulty,5,
2019-01-26,5,Ben Pringle,,27
2019-02-19,18,Kieron Morris,19,
2019-02-19,19,Johnny Smith,,18
2019-02-19,22,Ben Pringle,27,
2019-02-19,27,Harvey Gilmour,,22
2019-02-09,16,Sid Nelson,4,
2019-02-09,4,Mark Ellis,,16
2019-02-09,18,Kieron Morris,19,
2019-02-09,19,Johnny Smith,,18
2019-02-09,29,Connor Jennings,11,
2019-02-09,11,Chris Dagnall,,29
2019-02-16,2,Jake Caprice,14,
2019-02-16,14,Adam Buxton,,2
2019-02-16,18,Ben Pringle,27,
2019-02-16,27,Johnny Smith,,18
2019-02-23,4,Mark Ellis,16,
2019-02-23,16,Sid Nelson,,4
2019-02-23,28,Luke McCullough,12,
2019-02-23,12,Oliver Banks,,28
2019-02-23,18,Ben Pringle,27,
2019-02-23,27,Johnny Smith,,18
2019-03-02,22,Johnny Smith,18,
2019-03-02,18,Harvey Gilmour,,22
2019-03-02,4,Ben Pringle,27,
2019-03-02,27,Sid Nelson,,4
2019-03-08,2,Zoumana Bakayogo,24,
2019-03-08,24,Adam Buxton,,2
2019-03-08,22,Ben Pringle,27,
2019-03-08,27,Harvey Gilmour,,22
2019-03-08,28,Johnny Smith,18,
2019-03-08,18,Oliver Banks,,28
2019-03-12,8,Oliver Banks,28,
2019-03-12,28,Jay Harris,,8
2019-03-12,22,Ben Pringle,27,
2019-03-12,27,Harvey Gilmour,,22
2019-04-02,18,Jay Harris,8,
2019-04-02,8,Johnny Smith,,18
2019-03-23,8,Oliver Banks,28,
2019-03-23,28,Jay Harris,,8
2019-03-23,19,Ben Pringle,27,
2019-03-23,27,Kieron Morris,,19
2019-03-30,8,Luke McCullough,12,
2019-03-30,12,Jay Harris,,8
2019-03-30,22,Kieron Morris,19,
2019-03-30,19,Harvey Gilmour,,22
2019-03-30,18,Oliver Banks,28,
2019-03-30,28,Johnny Smith,,18
2019-04-06,29,Johnny Smith,18,
2019-04-06,18,Chris Dagnall,,29
2019-04-13,8,David Perkins,17,
2019-04-13,17,Jay Harris,,8
2019-04-19,4,Mark Ellis,16,
2019-04-19,16,Sid Nelson,,4
2019-04-19,29,Jay Harris,8,
2019-04-19,8,Chris Dagnall,,29
2019-04-19,9,Ben Pringle,27,
2019-04-19,27,Paul Mullin,,9
2019-04-22,21,Sid Nelson,4,
2019-04-22,4,Evan Gumbs,,21
2019-04-22,22,Paul Mullin,9,
2019-04-22,9,Harvey Gilmour,,22
2019-04-30,2,Jake Caprice,14,
2019-04-30,14,Adam Buxton,,2
2019-04-30,9,Ben Pringle,27,
2019-04-30,27,Paul Mullin,,9
2019-05-04,28,Johnny Smith,18,
2019-05-04,18,Oliver Banks,,28
2019-05-04,19,David Perkins,17,
2019-05-04,17,Kieron Morris,,19
2019-05-04,11,Ben Tollitt,7,
2019-05-04,7,Connor Jennings,,11
