game_date,shirt_no,player_name,on_for,off_for
2015-04-06,29.0,Rory Donnelly,31.0,
2015-04-06,34.0,Iain Hume,17.0,
2015-04-06,4.0,Max Power,,14.0
2015-04-06,14.0,Marc Laird,4.0,
2015-04-06,31.0,Jennison Myrie-Williams,,29.0
2015-04-06,17.0,Rob Taylor,,34.0
2015-04-11,15.0,Jake Kirby,16.0,
2015-04-11,16.0,Cole Stockton,,15.0
2015-04-18,17.0,Rob Taylor,,25.0
2015-04-18,25.0,Matt Hill,17.0,
2015-04-25,14.0,Marc Laird,,10.0
2015-04-25,25.0,Matt Hill,,34.0
2015-04-25,34.0,Iain Hume,25.0,
2015-04-25,10.0,George Green,14.0,
2015-05-02,29.0,Rory Donnelly,,37.0
2015-05-02,37.0,Tolani Omotola,29.0,
2015-08-08,17.0,Adam Mekki,10.0,
2015-08-08,10.0,James Norwood,,17.0
2015-08-11,17.0,Adam Mekki,3.0,
2015-08-11,3.0,Liam Ridehalgh,,17.0
2015-08-11,18.0,Cole Stockton,,6.0
2015-08-11,6.0,Marcus Holness,18.0,
2015-08-15,15.0,Martin Riley,5.0,
2015-08-15,10.0,James Norwood,18.0,
2015-08-15,17.0,Adam Mekki,14.0,
2015-08-15,5.0,Liam Hogan,,15.0
2015-08-15,14.0,Andy Mangan,,17.0
2015-08-15,18.0,Cole Stockton,,10.0
2015-08-22,17.0,Adam Mekki,19.0,
2015-08-22,19.0,Johnny Margetts,,17.0
2015-08-22,9.0,Nathan Blissett,11.0,
2015-08-22,11.0,Lois Maynard,,9.0
2015-08-29,7.0,Marlon Jackson,3.0,
2015-08-29,3.0,Liam Ridehalgh,,7.0
2015-08-31,9.0,Nathan Blissett,,12.0
2015-08-31,7.0,Marlon Jackson,17.0,
2015-08-31,12.0,Michael Ihiekwe,9.0,
2015-08-31,17.0,Adam Mekki,,7.0
2015-09-05,14.0,Andy Mangan,,6.0
2015-09-05,6.0,Marcus Holness,14.0,
2015-09-12,11.0,Lois Maynard,14.0,
2015-09-12,20.0,Adam Dawson,,7.0
2015-09-12,10.0,James Norwood,,19.0
2015-09-12,7.0,Marlon Jackson,20.0,
2015-09-12,14.0,Andy Mangan,,11.0
2015-09-12,19.0,Johnny Margetts,10.0,
2015-09-15,7.0,Marlon Jackson,14.0,
2015-09-15,14.0,Andy Mangan,,7.0
2015-09-18,17.0,Adam Mekki,,9.0
2015-09-18,5.0,Liam Hogan,,6.0
2015-09-18,11.0,Lois Maynard,7.0,
2015-09-18,9.0,Nathan Blissett,17.0,
2015-09-18,6.0,Marcus Holness,5.0,
2015-09-18,7.0,Marlon Jackson,,11.0
2015-09-22,9.0,Nathan Blissett,,14.0
2015-09-22,19.0,Johnny Margetts,20.0,
2015-09-22,14.0,Andy Mangan,9.0,
2015-09-22,20.0,Adam Dawson,,19.0
2015-09-26,20.0,Adam Dawson,,7.0
2015-09-26,19.0,Johnny Margetts,14.0,
2015-09-26,7.0,Marlon Jackson,20.0,
2015-09-26,14.0,Andy Mangan,,19.0
2015-10-03,12.0,Michael Ihiekwe,,15.0
2015-10-03,15.0,Martin Riley,12.0,
2015-10-03,20.0,Adam Dawson,,7.0
2015-10-03,7.0,Marlon Jackson,20.0,
2015-10-06,14.0,Andy Mangan,,7.0
2015-10-06,7.0,Marlon Jackson,14.0,
2015-10-10,20.0,Adam Dawson,,3.0
2015-10-10,17.0,Adam Mekki,7.0,
2015-10-10,7.0,Marlon Jackson,,17.0
2015-10-10,4.0,Steven Jennings,2.0,
2015-10-10,3.0,Liam Ridehalgh,20.0,
2015-10-10,2.0,Ritchie Sutton,,4.0
2015-10-13,7.0,Marlon Jackson,3.0,
2015-10-13,3.0,Liam Ridehalgh,,7.0
2015-10-24,7.0,Marlon Jackson,17.0,
2015-10-24,17.0,Adam Mekki,,7.0
2015-10-27,2.0,Ritchie Sutton,7.0,
2015-10-27,13.0,Iain Turner,19.0,
2015-10-27,19.0,Johnny Margetts,,13.0
2015-10-31,3.0,Liam Ridehalgh,,14.0
2015-10-31,14.0,Andy Mangan,3.0,
2015-11-14,17.0,Adam Mekki,29.0,
2015-11-14,29.0,Ben Tomlinson,,17.0
2015-11-21,15.0,Martin Riley,,11.0
2015-11-21,17.0,Adam Mekki,,29.0
2015-11-21,29.0,Ben Tomlinson,17.0,
2015-11-21,11.0,Lois Maynard,15.0,
2015-11-24,17.0,Adam Mekki,,2.0
2015-11-24,2.0,Ritchie Sutton,17.0,
2015-11-24,14.0,Andy Mangan,,29.0
2015-11-24,29.0,Ben Tomlinson,14.0,
2015-11-28,2.0,Ritchie Sutton,5.0,
2015-11-28,17.0,Adam Mekki,8.0,
2015-11-28,8.0,Jay Harris,,17.0
2015-11-28,5.0,Liam Hogan,,2.0
2015-11-28,14.0,Andy Mangan,9.0,
2015-11-28,9.0,Gary Taylor-Fletcher,,14.0
2015-12-05,3.0,Liam Ridehalgh,,20.0
2015-12-05,20.0,Adam Dawson,3.0,
2015-12-12,14.0,Andy Mangan,29.0,
2015-12-12,2.0,Ritchie Sutton,20.0,
2015-12-12,23.0,Jake Kirby,,20.0
2015-12-12,20.0,Adam Dawson,23.0,2.0
2015-12-12,29.0,Ben Tomlinson,,14.0
2015-12-19,2.0,Ritchie Sutton,3.0,
2015-12-19,3.0,Liam Ridehalgh,,2.0
2015-12-19,14.0,Andy Mangan,9.0,
2015-12-19,9.0,Gary Taylor-Fletcher,,14.0
2015-12-19,29.0,Ben Tomlinson,17.0,
2015-12-19,17.0,Adam Mekki,,29.0
2015-12-26,9.0,Gary Taylor-Fletcher,,29.0
2015-12-26,29.0,Ben Tomlinson,9.0,
2015-12-28,29.0,Ben Tomlinson,,23.0
2015-12-28,17.0,Adam Mekki,,14.0
2015-12-28,23.0,Jake Kirby,29.0,
2015-12-28,14.0,Andy Mangan,17.0,
2016-01-02,17.0,Adam Mekki,,18.0
2016-01-02,29.0,Ben Tomlinson,20.0,
2016-01-02,18.0,Cole Stockton,17.0,
2016-01-02,20.0,Jeff Hughes,,29.0
2016-01-09,23.0,Jake Kirby,17.0,
2016-01-09,18.0,Cole Stockton,29.0,
2016-01-09,29.0,Ben Tomlinson,,18.0
2016-01-09,17.0,Adam Mekki,,23.0
2016-01-23,17.0,Adam Mekki,,9.0
2016-01-23,9.0,Gary Taylor-Fletcher,17.0,
2016-01-30,2.0,Ritchie Sutton,24.0,
2016-01-30,17.0,Adam Mekki,,14.0
2016-01-30,24.0,Steve McNulty,,2.0
2016-01-30,14.0,Jack Mackreth,17.0,
2016-02-06,9.0,Gary Taylor-Fletcher,,14.0
2016-02-06,14.0,Jack Mackreth,9.0,
2016-02-13,14.0,Jack Mackreth,,9.0
2016-02-13,9.0,Gary Taylor-Fletcher,14.0,
2016-02-20,9.0,Gary Taylor-Fletcher,,17.0
2016-02-20,20.0,Jeff Hughes,,23.0
2016-02-20,17.0,Adam Mekki,9.0,
2016-02-20,23.0,Jake Kirby,20.0,
2016-02-28,29.0,Michael Higdon,,9.0
2016-02-28,14.0,Jack Mackreth,23.0,
2016-02-28,23.0,Jake Kirby,,14.0
2016-02-28,9.0,Gary Taylor-Fletcher,29.0,
2016-03-05,23.0,Jake Kirby,,14.0
2016-03-05,14.0,Jack Mackreth,23.0,
2016-03-08,15.0,Martin Riley,24.0,
2016-03-08,24.0,Steve McNulty,,15.0
2016-03-12,8.0,Jay Harris,29.0,
2016-03-12,29.0,Michael Higdon,,8.0
2016-03-12,11.0,Lois Maynard,17.0,
2016-03-12,17.0,Adam Mekki,,11.0
2016-03-19,14.0,Jack Mackreth,23.0,
2016-03-19,23.0,Jake Kirby,,14.0
2016-03-25,9.0,Gary Taylor-Fletcher,,37.0
2016-03-25,23.0,Jake Kirby,,17.0
2016-03-25,17.0,Adam Mekki,23.0,
2016-03-25,37.0,Scott Fenwick,9.0,
2016-03-28,23.0,Jake Kirby,,14.0
2016-03-28,14.0,Jack Mackreth,23.0,
2016-03-28,9.0,Gary Taylor-Fletcher,,37.0
2016-03-28,37.0,Scott Fenwick,9.0,
2016-04-02,37.0,Scott Fenwick,9.0,
2016-04-02,9.0,Gary Taylor-Fletcher,,37.0
2016-04-02,29.0,Michael Higdon,23.0,
2016-04-02,14.0,Jack Mackreth,20.0,
2016-04-02,20.0,Jeff Hughes,,14.0
2016-04-02,23.0,Jake Kirby,,29.0
2016-04-09,10.0,James Norwood,,23.0
2016-04-09,23.0,Jake Kirby,10.0,
2016-04-09,17.0,Adam Mekki,11.0,
2016-04-09,11.0,Lois Maynard,,17.0
2016-04-16,9.0,Gary Taylor-Fletcher,20.0,
2016-04-16,20.0,Jeff Hughes,,9.0
2016-04-16,29.0,Michael Higdon,,23.0
2016-04-16,23.0,Jake Kirby,29.0,
2016-04-23,24.0,Steve McNulty,,15.0
2016-04-23,8.0,Jay Harris,,9.0
2016-04-23,23.0,Jake Kirby,,17.0
2016-04-23,17.0,Adam Mekki,23.0,
2016-04-23,9.0,Gary Taylor-Fletcher,8.0,
2016-04-23,15.0,Martin Riley,24.0,
2016-04-30,23.0,Jake Kirby,11.0,
2016-04-30,5.0,Liam Hogan,7.0,
2016-04-30,11.0,Lois Maynard,,23.0
2016-04-30,7.0,Lee Vaughan,,5.0
2016-08-06,7.0,Adam Mekki,9.0,
2016-08-06,17.0,Jake Kirby,10.0,
2016-08-06,9.0,Andy Cook,,7.0
2016-08-06,10.0,James Norwood,,17.0
2016-08-09,17.0,Jake Kirby,10.0,
2016-08-09,3.0,Liam Ridehalgh,,2.0
2016-08-09,10.0,James Norwood,,17.0
2016-08-09,2.0,Lee Vaughan,3.0,
2016-08-13,14.0,Darren Stephenson,8.0,
2016-08-13,17.0,Jake Kirby,9.0,
2016-08-13,8.0,Jay Harris,,14.0
2016-08-13,9.0,Andy Cook,,17.0
2016-08-20,11.0,Connor Jennings,,17.0
2016-08-20,10.0,James Norwood,,7.0
2016-08-20,17.0,Jake Kirby,11.0,
2016-08-20,7.0,Adam Mekki,10.0,
2016-08-27,2.0,Lee Vaughan,,3.0
2016-08-27,17.0,Jake Kirby,8.0,
2016-08-27,11.0,Connor Jennings,,7.0
2016-08-27,3.0,Liam Ridehalgh,2.0,
2016-08-27,7.0,Adam Mekki,11.0,
2016-08-27,8.0,Jay Harris,,17.0
2016-08-29,7.0,Adam Mekki,8.0,
2016-08-29,8.0,Jay Harris,,7.0
2016-09-10,8.0,Jay Harris,,7.0
2016-09-10,9.0,Andy Cook,,14.0
2016-09-10,7.0,Adam Mekki,8.0,
2016-09-10,17.0,Jake Kirby,11.0,
2016-09-10,11.0,Connor Jennings,,17.0
2016-09-10,14.0,Darren Stephenson,9.0,
2016-09-17,22.0,Ethan Jones,14.0,
2016-09-17,9.0,Andy Cook,17.0,
2016-09-17,7.0,Adam Mekki,8.0,
2016-09-17,8.0,Jay Harris,,7.0
2016-09-17,17.0,Jake Kirby,,9.0
2016-09-17,14.0,Darren Stephenson,,22.0
2016-09-24,25.0,Mitch Duggan,18.0,
2016-09-24,15.0,Louis Almond,,14.0
2016-09-24,22.0,Ethan Jones,9.0,
2016-09-24,14.0,Darren Stephenson,15.0,
2016-09-24,9.0,Andy Cook,,22.0
2016-09-24,18.0,Ben Tollitt,,25.0
2016-10-01,15.0,Louis Almond,,25.0
2016-10-01,22.0,Ethan Jones,17.0,
2016-10-01,10.0,James Norwood,,16.0
2016-10-01,16.0,Elliot Osborne,10.0,
2016-10-01,25.0,Mitch Duggan,15.0,
2016-10-01,17.0,Jake Kirby,,22.0
2016-10-04,18.0,Ben Tollitt,15.0,
2016-10-04,15.0,Louis Almond,,18.0
2016-10-04,17.0,Jake Kirby,,14.0
2016-10-04,14.0,Darren Stephenson,17.0,
2016-10-08,18.0,Ben Tollitt,,16.0
2016-10-08,17.0,Jake Kirby,,14.0
2016-10-08,14.0,Darren Stephenson,17.0,
2016-10-08,16.0,Elliot Osborne,18.0,
2016-10-15,8.0,Jay Harris,,17.0
2016-10-15,25.0,Mitch Duggan,,14.0
2016-10-15,18.0,Ben Tollitt,,7.0
2016-10-15,17.0,Jake Kirby,8.0,
2016-10-15,7.0,Adam Mekki,18.0,
2016-10-15,14.0,Darren Stephenson,25.0,
2016-10-22,9.0,Andy Cook,,14.0
2016-10-22,15.0,Louis Almond,,10.0
2016-10-22,10.0,James Norwood,15.0,
2016-10-22,14.0,Darren Stephenson,9.0,
2016-10-22,8.0,Jay Harris,4.0,
2016-10-22,4.0,Steven Jennings,,8.0
2016-10-25,14.0,Darren Stephenson,8.0,
2016-10-25,8.0,Jay Harris,,14.0
2016-10-29,14.0,Darren Stephenson,,7.0
2016-10-29,2.0,Lee Vaughan,,6.0
2016-10-29,7.0,Adam Mekki,14.0,
2016-10-29,22.0,Ethan Jones,9.0,
2016-10-29,6.0,Michael Ihiekwe,2.0,
2016-10-29,9.0,Andy Cook,,22.0
2016-11-12,6.0,Michael Ihiekwe,19.0,
2016-11-12,17.0,Jake Kirby,,7.0
2016-11-12,19.0,Andy Mangan,,6.0
2016-11-12,7.0,Adam Mekki,17.0,
2016-11-19,6.0,Michael Ihiekwe,17.0,
2016-11-19,20.0,Lois Maynard,8.0,
2016-11-19,7.0,Adam Mekki,21.0,
2016-11-19,8.0,Jay Harris,,20.0
2016-11-19,17.0,Jake Kirby,,6.0
2016-11-19,21.0,Adam Dawson,,7.0
2016-11-22,9.0,Andy Cook,,10.0
2016-11-22,10.0,James Norwood,9.0,
2016-11-26,8.0,Jay Harris,,17.0
2016-11-26,19.0,Andy Mangan,,10.0
2016-11-26,17.0,Jake Kirby,8.0,
2016-11-26,10.0,James Norwood,19.0,
2016-11-26,6.0,Michael Ihiekwe,3.0,
2016-11-26,3.0,Liam Ridehalgh,,6.0
2016-11-29,38.0,James Wallace,19.0,
2016-11-29,10.0,James Norwood,9.0,
2016-11-29,19.0,Andy Mangan,,38.0
2016-11-29,9.0,Andy Cook,,10.0
2016-11-29,21.0,Adam Dawson,18.0,
2016-11-29,18.0,Ben Tollitt,,21.0
2016-12-03,9.0,Andy Cook,19.0,
2016-12-03,8.0,Jay Harris,,21.0
2016-12-03,17.0,Jake Kirby,20.0,
2016-12-03,21.0,Adam Dawson,8.0,
2016-12-03,20.0,Lois Maynard,,17.0
2016-12-03,19.0,Andy Mangan,,9.0
2016-12-10,4.0,Steven Jennings,24.0,
2016-12-10,38.0,James Wallace,9.0,
2016-12-10,18.0,Ben Tollitt,11.0,
2016-12-10,11.0,Connor Jennings,,18.0
2016-12-10,9.0,Andy Cook,,38.0
2016-12-10,24.0,Jeff Hughes,,4.0
2016-12-17,17.0,Jake Kirby,8.0,
2016-12-17,8.0,Jay Harris,,17.0
2016-12-26,19.0,Andy Mangan,,20.0
2016-12-26,20.0,Lois Maynard,19.0,
2016-12-26,17.0,Jake Kirby,,11.0
2016-12-26,11.0,Connor Jennings,17.0,
2017-01-01,7.0,Adam Mekki,17.0,
2017-01-01,17.0,Jake Kirby,,7.0
2017-01-14,9.0,Andy Cook,20.0,
2017-01-14,20.0,Lois Maynard,,9.0
2017-01-14,19.0,Andy Mangan,,23.0
2017-01-14,18.0,Ben Tollitt,10.0,
2017-01-14,23.0,Cole Stockton,19.0,
2017-01-14,10.0,James Norwood,,18.0
2017-01-28,23.0,Cole Stockton,19.0,
2017-01-28,10.0,James Norwood,4.0,
2017-01-28,18.0,Ben Tollitt,17.0,
2017-01-28,17.0,Jake Kirby,,18.0
2017-01-28,19.0,Andy Mangan,,23.0
2017-01-28,4.0,Steven Jennings,,10.0
2017-01-31,9.0,Andy Cook,,23.0
2017-01-31,23.0,Cole Stockton,9.0,
2017-01-31,10.0,James Norwood,,17.0
2017-01-31,17.0,Jake Kirby,10.0,
2017-01-31,38.0,James Wallace,,8.0
2017-01-31,8.0,Jay Harris,38.0,
2017-02-04,2.0,Lee Vaughan,,23.0
2017-02-04,20.0,Lois Maynard,,16.0
2017-02-04,9.0,Andy Cook,,19.0
2017-02-04,16.0,Jack Dunn,20.0,
2017-02-04,23.0,Cole Stockton,2.0,
2017-02-04,19.0,Andy Mangan,9.0,
2017-02-11,17.0,Jake Kirby,38.0,
2017-02-11,16.0,Jack Dunn,,19.0
2017-02-11,38.0,James Wallace,,17.0
2017-02-11,5.0,Steve McNulty,,20.0
2017-02-11,19.0,Andy Mangan,16.0,
2017-02-11,20.0,Lois Maynard,5.0,
2017-02-18,16.0,Jack Dunn,,17.0
2017-02-18,17.0,Jake Kirby,16.0,
2017-02-21,17.0,Jake Kirby,16.0,
2017-02-21,19.0,Andy Mangan,18.0,
2017-02-21,23.0,Cole Stockton,9.0,
2017-02-21,9.0,Andy Cook,,23.0
2017-02-21,18.0,Ben Tollitt,,19.0
2017-02-21,16.0,Jack Dunn,,17.0
2017-02-25,7.0,Adam Mekki,17.0,
2017-02-25,17.0,Jake Kirby,,7.0
2017-03-03,8.0,Jay Harris,20.0,
2017-03-03,20.0,Lois Maynard,,8.0
2017-03-03,19.0,Andy Mangan,,10.0
2017-03-03,10.0,James Norwood,19.0,
2017-03-03,23.0,Cole Stockton,,9.0
2017-03-03,9.0,Andy Cook,23.0,
2017-03-07,11.0,Connor Jennings,7.0,
2017-03-07,19.0,Andy Mangan,12.0,
2017-03-07,12.0,Ritchie Sutton,,19.0
2017-03-07,8.0,Jay Harris,,23.0
2017-03-07,23.0,Cole Stockton,8.0,
2017-03-07,7.0,Adam Mekki,,11.0
2017-03-11,22.0,Adam Buxton,,2.0
2017-03-11,19.0,Andy Mangan,10.0,
2017-03-11,11.0,Connor Jennings,4.0,
2017-03-11,4.0,Steven Jennings,,46.0
2017-03-11,2.0,Lee Vaughan,22.0,
2017-03-11,10.0,James Norwood,,70.0
2017-03-14,23.0,Cole Stockton,,9.0
2017-03-14,10.0,James Norwood,19.0,
2017-03-14,19.0,Andy Mangan,,10.0
2017-03-14,9.0,Andy Cook,23.0,
2017-03-18,7.0,Adam Mekki,,19.0
2017-03-18,19.0,Andy Mangan,7.0,
2017-03-21,7.0,Adam Mekki,11.0,
2017-03-21,11.0,Connor Jennings,,7.0
2017-03-25,11.0,Connor Jennings,,7.0
2017-03-25,9.0,Andy Cook,,23.0
2017-03-25,23.0,Cole Stockton,9.0,
2017-03-25,7.0,Adam Mekki,11.0,
2017-03-28,9.0,Andy Cook,,23.0
2017-03-28,11.0,Connor Jennings,,7.0
2017-03-28,10.0,James Norwood,,19.0
2017-03-28,7.0,Adam Mekki,11.0,
2017-03-28,19.0,Andy Mangan,10.0,
2017-03-28,23.0,Cole Stockton,9.0,
2017-04-01,23.0,Cole Stockton,,9.0
2017-04-01,11.0,Connor Jennings,,7.0
2017-04-01,19.0,Andy Mangan,10.0,
2017-04-01,9.0,Andy Cook,23.0,
2017-04-01,7.0,Adam Mekki,11.0,
2017-04-01,10.0,James Norwood,,19.0
2017-04-04,7.0,Adam Mekki,11.0,
2017-04-04,9.0,Andy Cook,23.0,
2017-04-04,11.0,Connor Jennings,,7.0
2017-04-04,23.0,Cole Stockton,,9.0
2017-04-08,8.0,Jay Harris,,34.0
2017-04-08,9.0,Andy Cook,23.0,
2017-04-08,39.0,Aaron Collins,10.0,
2017-04-08,34.0,Erico Sousa,8.0,
2017-04-08,10.0,James Norwood,,39.0
2017-04-08,23.0,Cole Stockton,,9.0
2017-04-11,2.0,Lee Vaughan,,34.0
2017-04-11,23.0,Cole Stockton,,9.0
2017-04-11,34.0,Erico Sousa,2.0,
2017-04-11,9.0,Andy Cook,23.0,
2017-04-11,38.0,James Wallace,8.0,
2017-04-11,8.0,Jay Harris,,38.0
2017-04-14,9.0,Andy Cook,23.0,
2017-04-14,22.0,Adam Buxton,,34.0
2017-04-14,34.0,Erico Sousa,22.0,
2017-04-14,23.0,Cole Stockton,,9.0
2017-04-17,16.0,Jack Dunn,11.0,
2017-04-17,11.0,Connor Jennings,,16.0
2017-04-17,10.0,James Norwood,,19.0
2017-04-17,19.0,Andy Mangan,10.0,
2017-04-17,23.0,Cole Stockton,9.0,
2017-04-17,9.0,Andy Cook,,23.0
2017-04-22,16.0,Jack Dunn,2.0,
2017-04-22,2.0,Lee Vaughan,,16.0
2017-04-29,36.0,Jack Flemming,31.0,
2017-04-29,31.0,Eddie Clarke,,36.0
2017-04-29,30.0,Sam Ilesanmi,,32.0
2017-04-29,32.0,Tom Coughan,30.0,
2017-04-29,42.0,James Devine,7.0,
2017-04-29,7.0,Adam Mekki,,42.0
2017-05-03,23.0,Cole Stockton,,9.0
2017-05-03,19.0,Andy Mangan,20.0,
2017-05-03,9.0,Andy Cook,23.0,
2017-05-03,20.0,Lois Maynard,,19.0
2017-05-03,10.0,James Norwood,,16.0
2017-05-03,16.0,Jack Dunn,10.0,
2017-05-06,19.0,Andy Mangan,38.0,
2017-05-06,38.0,James Wallace,,19.0
2017-05-14,16.0,Jack Dunn,19.0,
2017-05-14,11.0,Connor Jennings,,9.0
2017-05-14,9.0,Andy Cook,11.0,
2017-05-14,19.0,Andy Mangan,,16.0
2017-08-05,12.0,James Alabi,,9.0
2017-08-05,4.0,Ritchie Sutton,15.0,
2017-08-05,9.0,Andy Cook,12.0,
2017-08-05,15.0,Oliver Norburn,,4.0
2017-08-12,16.0,Jack Dunn,,12.0
2017-08-12,8.0,Jay Harris,,19.0
2017-08-12,12.0,James Alabi,16.0,
2017-08-12,19.0,Andy Mangan,8.0,
2017-08-15,12.0,James Alabi,8.0,
2017-08-15,8.0,Jay Harris,,12.0
2017-08-19,12.0,James Alabi,11.0,
2017-08-19,16.0,Jack Dunn,8.0,
2017-08-19,11.0,Connor Jennings,,12.0
2017-08-19,8.0,Jay Harris,,16.0
2017-08-26,19.0,Andy Mangan,11.0,
2017-08-26,9.0,Andy Cook,12.0,
2017-08-26,12.0,James Alabi,,9.0
2017-08-26,11.0,Connor Jennings,,19.0
2017-08-26,24.0,Jeff Hughes,,8.0
2017-08-26,8.0,Jay Harris,24.0,
2017-08-28,11.0,Connor Jennings,15.0,
2017-08-28,2.0,Adam Buxton,20.0,
2017-08-28,19.0,Andy Mangan,,10.0
2017-08-28,15.0,Oliver Norburn,,11.0
2017-08-28,20.0,Mitch Duggan,,2.0
2017-08-28,10.0,James Norwood,19.0,
2017-09-02,15.0,Oliver Norburn,,11.0
2017-09-02,2.0,Adam Buxton,20.0,
2017-09-02,20.0,Mitch Duggan,,2.0
2017-09-02,11.0,Connor Jennings,15.0,
2017-09-02,10.0,James Norwood,19.0,
2017-09-02,19.0,Andy Mangan,,10.0
2017-09-09,6.0,James McEveley,,11.0
2017-09-09,11.0,Connor Jennings,6.0,
2017-09-12,12.0,James Alabi,11.0,
2017-09-12,9.0,Andy Cook,,8.0
2017-09-12,8.0,Jay Harris,9.0,
2017-09-12,28.0,Evan Gumbs,,16.0
2017-09-12,11.0,Connor Jennings,,12.0
2017-09-12,16.0,Jack Dunn,28.0,
2017-09-16,15.0,Oliver Norburn,,14.0
2017-09-16,14.0,George Waring,15.0,
2017-09-23,14.0,George Waring,12.0,
2017-09-23,9.0,Andy Cook,16.0,
2017-09-23,12.0,James Alabi,,14.0
2017-09-23,16.0,Jack Dunn,,9.0
2017-10-04,7.0,Ben Tollitt,,18.0
2017-10-04,15.0,Oliver Norburn,,8.0
2017-10-04,18.0,Dylan Mottley-Henry,7.0,
2017-10-04,8.0,Jay Harris,15.0,
2017-10-07,22.0,Gerry McDonagh,9.0,
2017-10-07,15.0,Oliver Norburn,,8.0
2017-10-07,9.0,Andy Cook,,22.0
2017-10-07,8.0,Jay Harris,15.0,
2017-10-14,22.0,Gerry McDonagh,9.0,
2017-10-14,10.0,James Norwood,,19.0
2017-10-14,20.0,Mitch Duggan,18.0,
2017-10-14,19.0,Andy Mangan,10.0,
2017-10-14,9.0,Andy Cook,,22.0
2017-10-14,18.0,Dylan Mottley-Henry,,20.0
2017-10-21,18.0,Dylan Mottley-Henry,,6.0
2017-10-21,10.0,James Norwood,,22.0
2017-10-21,22.0,Gerry McDonagh,10.0,
2017-10-21,6.0,James McEveley,18.0,
2017-10-24,5.0,Steve McNulty,,6.0
2017-10-24,6.0,James McEveley,5.0,
2017-10-28,29.0,Larnell Cole,,9.0
2017-10-28,29.0,Larnell Cole,10.0,
2017-10-28,10.0,James Norwood,,29.0
2017-10-28,9.0,Andy Cook,29.0,
2017-11-04,11.0,Connor Jennings,,29.0
2017-11-04,22.0,Gerry McDonagh,,9.0
2017-11-04,9.0,Andy Cook,22.0,
2017-11-04,29.0,Larnell Cole,11.0,
2017-11-11,22.0,Gerry McDonagh,9.0,
2017-11-11,20.0,Mitch Duggan,,8.0
2017-11-11,9.0,Andy Cook,,22.0
2017-11-11,29.0,Larnell Cole,24.0,
2017-11-11,24.0,Jeff Hughes,,29.0
2017-11-11,8.0,Jay Harris,20.0,
2017-11-15,29.0,Larnell Cole,15.0,
2017-11-15,2.0,Adam Buxton,6.0,
2017-11-15,9.0,Andy Cook,22.0,
2017-11-15,22.0,Gerry McDonagh,,9.0
2017-11-15,6.0,James McEveley,,2.0
2017-11-15,15.0,Oliver Norburn,,29.0
2017-11-18,28.0,Evan Gumbs,3.0,
2017-11-18,30.0,Devarn Green,18.0,
2017-11-18,3.0,Liam Ridehalgh,,28.0
2017-11-18,18.0,Dylan Mottley-Henry,,30.0
2017-11-21,22.0,Gerry McDonagh,10.0,
2017-11-21,10.0,James Norwood,,22.0
2017-11-21,9.0,Andy Cook,,33.0
2017-11-21,33.0,Josh Kay,9.0,
2017-11-21,11.0,Connor Jennings,29.0,
2017-11-21,29.0,Larnell Cole,,11.0
2017-11-25,15.0,Oliver Norburn,,33.0
2017-11-25,18.0,Dylan Mottley-Henry,,30.0
2017-11-25,33.0,Josh Kay,15.0,
2017-11-25,30.0,Devarn Green,18.0,
2017-12-09,22.0,Gerry McDonagh,10.0,
2017-12-09,10.0,James Norwood,,22.0
2017-12-09,32.0,Ollie Banks,,8.0
2017-12-09,8.0,Jay Harris,32.0,
2017-12-18,32.0,Ollie Banks,,8.0
2017-12-18,24.0,Jeff Hughes,15.0,
2017-12-18,8.0,Jay Harris,32.0,
2017-12-18,15.0,Ollie Norburn,,24.0
2017-12-23,9.0,Andy Cook,,22.0
2017-12-23,22.0,Gerry McDonagh,9.0,
2017-12-26,18.0,Dylan Mottley-Henry,,28.0
2017-12-26,32.0,Ollie Banks,,24.0
2017-12-26,22.0,Gerry McDonagh,9.0,
2017-12-26,24.0,Jeff Hughes,32.0,
2017-12-26,9.0,Andy Cook,,22.0
2017-12-26,28.0,Evan Gumbs,18.0,
2017-12-30,10.0,James Norwood,,17.0
2017-12-30,29.0,Larnell Cole,,8.0
2017-12-30,17.0,Jake Kirby,10.0,
2017-12-30,8.0,Jay Harris,29.0,
2017-12-30,15.0,Oliver Norburn,,24.0
2017-12-30,24.0,Jeff Hughes,15.0,
2018-01-01,1.0,Scott Davies,,25.0
2018-01-01,29.0,Larnell Cole,,31.0
2018-01-01,15.0,Oliver Norburn,,8.0
2018-01-01,31.0,Eddie Clarke,29.0,
2018-01-01,25.0,Luke Pilling,1.0,
2018-01-01,8.0,Jay Harris,15.0,
2018-01-06,3.0,Liam Ridehalgh,2.0,
2018-01-06,17.0,Jake Kirby,29.0,
2018-01-06,24.0,Jeff Hughes,8.0,
2018-01-06,8.0,Jay Harris,,24.0
2018-01-06,29.0,Larnell Cole,,17.0
2018-01-06,2.0,Adam Buxton,,3.0
2018-01-13,29.0,Larnell Cole,,24.0
2018-01-13,5.0,Steve McNulty,,3.0
2018-01-13,24.0,Jeff Hughes,29.0,
2018-01-13,3.0,Liam Ridehalgh,5.0,
2018-01-20,18.0,Josh Ginnelly,,24.0
2018-01-20,17.0,Jake Kirby,,19.0
2018-01-20,19.0,Andy Mangan,17.0,
2018-01-20,24.0,Jeff Hughes,18.0,
2018-01-27,18.0,Josh Ginnelly,,31.0
